403.788	-96.8545
408.15	-104.886
412.511	-61.7141
416.867	-56.0142
421.217	-101.391
425.563	-48.6975
429.907	-25.8787
434.245	-43.3076
438.581	-66.1401
442.91	-28.0549
447.238	-9.32007
451.561	2.74121
455.88	-18.2476
460.194	-17.5935
464.505	-0.0683594
468.812	-15.7527
473.113	21.1011
477.412	14.978
481.707	-4.1665
485.998	-10.7959
490.282	19.0981
494.565	42.9268
498.844	79.3503
503.116	55.7805
507.389	75.4937
511.654	96.7
515.916	137.127
520.173	189.834
524.427	236.917
528.678	247.541
532.922	364.405
537.162	405.512
541.399	465.556
545.633	499.811
549.864	551.254
554.088	572.428
558.309	596.118
562.527	576.175
566.742	526.343
570.948	512.335
575.155	478.236
579.356	450.167
583.552	453.53
587.743	421.475
591.934	409.431
596.118	361.585
600.297	362.446
604.474	346.985
608.647	293.894
612.814	219.689
616.979	243.371
621.138	168.154
625.296	168.272
629.447	167.491
633.594	181.25
637.738	140.268
641.88	146.47
646.013	141.393
650.145	107.893
654.275	109.14
658.397	82.4382
662.515	91.2612
666.634	70.3361
670.742	67.6616
674.851	42.3179
678.953	37.9164
683.052	37.9325
687.147	22.3575
691.238	-4.51965
695.326	9.38147
699.407	22.8684
703.487	6.9281
707.561	3.09851
711.633	20.5225
715.699	4.35217
719.761	30.2737
723.819	30.5703
727.874	23.9369
731.921	12.8586
735.97	-25.6991
740.011	-18.5171
744.049	3.87195
748.082	28.507
752.112	16.2246
756.138	64.0328
760.159	143.338
764.175	148.644
768.19	164.528
772.199	180.733
776.204	194.249
780.204	219.387
784.202	236.397
788.196	260.055
792.184	289.305
796.168	281.318
800.151	298.602
804.126	329.421
808.098	328.989
812.067	339.92
816.031	335.465
819.991	324.6
823.95	268.332
827.902	258.475
831.85	279.351
835.793	250.506
839.735	243.555
843.669	297.324
847.601	227.767
851.528	207.739
855.452	192.608
859.372	168.525
863.287	168.013
867.197	153.745
871.106	150.163
875.008	90.8307
878.909	55.0203
882.803	41.4437
886.692	21.8234
890.58	15.6998
894.465	-45.9983
898.342	-44.8118
902.217	-23.4183
906.086	11.5435
909.952	40.5159
913.815	23.5027
917.673	-21.7313
921.529	9.30481
925.378	20.798
929.226	6.91394
933.066	5.52539
936.903	31.5308
940.736	24.574
944.568	5.51672
948.394	28.7775
952.216	-20.4774
956.031	-38.4498
959.847	-61.0353
963.655	39.639
967.459	38.6268
971.262	16.2551
975.059	-2.07312
978.85	-27.4709
982.64	6.02087
986.425	5.06921
990.206	59.2512
993.982	11.3562
997.756	20.5948
1001.52	41.1848
1005.29	49.7806
1009.05	47.2997
1012.8	106.702
1016.56	140.506
1020.3	163.329
1024.05	203.886
1027.79	217.53
1031.52	274.087
1035.26	321.461
1038.98	340.612
1042.71	427.376
1046.43	456.167
1050.14	489.649
1053.85	540.836
1057.56	664.213
1061.26	777.444
1064.96	830.944
1068.66	843.859
1072.35	958.1
1076.04	1059.91
1079.72	1147.73
1083.4	1192.7
1087.07	1177.9
1090.74	1161.57
1094.41	1106.5
1098.07	1048.67
1101.73	990.329
1105.38	917.8
1109.03	885.99
1112.68	861.687
1116.32	865.341
1119.96	777.779
1123.59	719.156
1127.23	600.105
1130.85	513.44
1134.47	455.278
1138.09	423.07
1141.7	367.53
1145.31	333.675
1148.92	294.285
1152.52	291.458
1156.12	231.093
1159.71	218.112
1163.3	183.169
1166.88	206.987
1170.46	168.815
1174.04	139.278
1177.61	104.211
1181.18	81.1384
1184.75	50.3285
1188.31	40.5555
1191.86	84.7117
1195.42	38.0653
1198.97	19.3641
1202.51	-0.24646
1206.05	-25.3359
1209.59	12.4343
1213.12	-34.2649
1216.65	-25.598
1220.17	-28.176
1223.69	-33.0048
1227.21	0.270752
1230.72	-21.8391
1234.23	1.61548
1237.73	29.0359
1241.23	64.1765
1244.72	72.6044
1248.22	129.826
1251.7	166.094
1255.19	249.596
1258.66	259.577
1262.14	316.866
1265.61	273.119
1269.08	295.653
1272.54	237.065
1276	218.893
1279.46	197.719
1282.91	195.935
1286.35	210.663
1289.8	282.298
1293.24	382.156
1296.67	482.602
1300.1	543.349
1303.53	501.913
1306.95	423.69
1310.37	314.793
1313.78	253.109
1317.19	200.166
1320.6	162.336
1324	135.453
1327.4	77.0907
1330.79	46.6499
1334.18	12.486
1337.57	-2.30249
1340.95	-8.31323
1344.33	4.30701
1347.7	0.913452
1351.07	4.27026
1354.44	-3.79089
1357.8	-11.8903
1361.16	-11.8611
1364.51	-4.79785
1365.08	-3.5791
1368.72	5.89587
1372.36	14.0997
1375.99	-28.9342
1379.62	-40.3516
1383.25	-53.3596
1386.87	-23.8567
1390.49	-26.0143
1394.11	-28.4955
1397.72	-23.2491
1401.33	8.63342
1404.93	20.0721
1408.53	39.5406
1412.13	44.2302
1415.73	101.274
1419.32	161.165
1422.9	196.133
1426.48	286.328
1430.06	551.993
1433.64	842.966
1437.22	1083.41
1440.78	1051.63
1444.35	908.092
1447.91	805.947
1451.47	717.48
1455.03	665.235
1458.58	555.966
1462.13	435.215
1465.67	317.103
1469.21	230.966
1472.75	189.593
1476.28	122.802
1479.81	54.4962
1483.34	52.5936
1486.87	46.2743
1490.39	48.4946
1493.9	42.8149
1497.41	18.5014
1500.92	38.3837
1504.43	36.4775
1507.93	26.812
1511.43	31.0369
1514.93	0.378357
1518.42	11.9293
1521.9	10.4026
1525.39	-10.9934
1528.87	-20.0161
1532.35	1.77911
1535.82	-5.9046
1539.29	12.5359
